id.exposure	id.outcome	exposure	outcome	snp_r2.exposure	snp_r2.outcome	correct_causal_direction	steiger_pval
PTPRU	fa4z0e	Proteins	Bile.duct.cancer	0.00957847571638296	5.43452329756799e-09	TRUE	1.35925948931828e-23
PTX3	fa4z0e	Proteins	Bile.duct.cancer	0.00169938396320597	3.45909128551111e-07	TRUE	1.20059325254637e-11
PVRL4	fa4z0e	Proteins	Bile.duct.cancer	0.00150012240164667	1.11026350972561e-05	TRUE	1.68840526044349e-10
PXDN	fa4z0e	Proteins	Bile.duct.cancer	0.00729386506840804	2.12611766008937e-06	TRUE	5.08665178847699e-52
PZP	fa4z0e	Proteins	Bile.duct.cancer	0.0818129490247049	2.2979822248934e-07	TRUE	2.05066823327506e-197
QDPR	fa4z0e	Proteins	Bile.duct.cancer	0.121254964523462	2.36912161066974e-07	TRUE	1.16141688203742e-95
QPCTL	fa4z0e	Proteins	Bile.duct.cancer	0.0253714776853766	4.37171759703198e-06	TRUE	7.87530719465673e-180
QSOX1	fa4z0e	Proteins	Bile.duct.cancer	0.0785181477594539	4.22437041443909e-08	TRUE	8.19975034937526e-61
QSOX2	fa4z0e	Proteins	Bile.duct.cancer	0.0253714776853766	6.08053543094371e-08	TRUE	5.45727181159752e-184
RAB1A	fa4z0e	Proteins	Bile.duct.cancer	0.00687217418359844	3.66235168446124e-08	TRUE	2.69616942414592e-17
RAB21	fa4z0e	Proteins	Bile.duct.cancer	0.00302242688089735	1.43339239056294e-07	TRUE	6.45476193390451e-23
RAB22A	fa4z0e	Proteins	Bile.duct.cancer	0.00710926389580896	7.0870645266449e-06	TRUE	6.67737760712898e-17
RAB31	fa4z0e	Proteins	Bile.duct.cancer	0.0551790674933673	3.43866158532363e-06	TRUE	9.1470862870857e-130
RAB6B	fa4z0e	Proteins	Bile.duct.cancer	0.0610955096151297	1.01189704754645e-06	TRUE	3.93272124041224e-145
RAD1	fa4z0e	Proteins	Bile.duct.cancer	0.00124507320233011	1.36722210302307e-06	TRUE	7.50445102341299e-10
RALB	fa4z0e	Proteins	Bile.duct.cancer	0.0235543256899443	8.4172229421469e-07	TRUE	1.71972978404407e-55
RAP1GDS1	fa4z0e	Proteins	Bile.duct.cancer	0.00619088782108832	1.99651014657837e-05	TRUE	3.21059350354209e-14
RARRES1	fa4z0e	Proteins	Bile.duct.cancer	0.0818129490247049	8.40903929970428e-06	TRUE	3.29285020045205e-194
RARRES2	fa4z0e	Proteins	Bile.duct.cancer	0.0647751270839537	3.38642367654944e-08	TRUE	2.39838583217322e-16
RBM17	fa4z0e	Proteins	Bile.duct.cancer	0.0296882864178455	1.79059980214608e-05	TRUE	2.92172142119574e-67
RBP1	fa4z0e	Proteins	Bile.duct.cancer	0.00244060141174123	4.45930437546874e-06	TRUE	1.39528319383365e-17
RBP4	fa4z0e	Proteins	Bile.duct.cancer	0.0094190865289585	1.07220137679377e-06	TRUE	8.45023659482579e-23
RCL	fa4z0e	Proteins	Bile.duct.cancer	0.00366393174789699	3.77623156641753e-06	TRUE	3.73780154172682e-26
RECQL	fa4z0e	Proteins	Bile.duct.cancer	0.00447762601244897	1.46742950071513e-05	TRUE	1.13754125662495e-10
REG1A	fa4z0e	Proteins	Bile.duct.cancer	0.0376712616411275	2.24765862420491e-09	TRUE	1.82674761225868e-89
REG3G	fa4z0e	Proteins	Bile.duct.cancer	0.0253714776853766	1.26582510900416e-07	TRUE	9.65110564756983e-184
REG4	fa4z0e	Proteins	Bile.duct.cancer	0.0191465594857232	1.66227818117948e-06	TRUE	3.03156712633311e-15
REN	fa4z0e	Proteins	Bile.duct.cancer	0.0191899720278988	5.45137641826139e-06	TRUE	4.54309622952831e-15
REXO2	fa4z0e	Proteins	Bile.duct.cancer	0.00940236201585605	2.3783614719641e-06	TRUE	1.53931119635136e-22
RFESD	fa4z0e	Proteins	Bile.duct.cancer	0.0323552599441967	2.32311188207299e-07	TRUE	3.35645671146583e-25
RGMB	fa4z0e	Proteins	Bile.duct.cancer	0.0232805056785492	2.36877404414744e-06	TRUE	3.16586742420827e-18
RIDA	fa4z0e	Proteins	Bile.duct.cancer	0.0509267719055075	4.37573747341221e-08	TRUE	2.59288108704807e-39
RMDN1	fa4z0e	Proteins	Bile.duct.cancer	0.0501667790412581	2.30906010527205e-07	TRUE	1.21051947804104e-38
RNASE1	fa4z0e	Proteins	Bile.duct.cancer	0.0213970498113113	7.33694334453731e-07	TRUE	5.48587449293394e-17
RNASE2	fa4z0e	Proteins	Bile.duct.cancer	0.0517653200340576	4.8092391628203e-06	TRUE	3.69288298153701e-121
RNASE3	fa4z0e	Proteins	Bile.duct.cancer	0.0575837864546845	1.51632343251858e-06	TRUE	2.73048056722899e-136
RNASE4	fa4z0e	Proteins	Bile.duct.cancer	0.0697169258956836	1.33134090472767e-05	TRUE	1.50636330140989e-52
RNASE6	fa4z0e	Proteins	Bile.duct.cancer	0.0818129490247049	9.83798259238233e-07	TRUE	9.83675243808857e-197
RNPEP	fa4z0e	Proteins	Bile.duct.cancer	0.0501796286892724	4.37316491324242e-07	TRUE	6.46280505584933e-119
ROR2	fa4z0e	Proteins	Bile.duct.cancer	0.0134058720462437	1.18882993467906e-12	TRUE	1.73854292841224e-32
RPIA	fa4z0e	Proteins	Bile.duct.cancer	0.0335729127592387	1.82973029972193e-06	TRUE	1.26760485571961e-78
RPN1	fa4z0e	Proteins	Bile.duct.cancer	0.0572985129358421	2.27901253465363e-08	TRUE	3.15872789198339e-44
RPS6KA1	fa4z0e	Proteins	Bile.duct.cancer	0.0176833841981599	7.23446366088433e-08	TRUE	2.9324619617026e-42
RRM1	fa4z0e	Proteins	Bile.duct.cancer	0.00129207213449589	2.64489228510502e-07	TRUE	1.63377810766931e-10
RRM2B	fa4z0e	Proteins	Bile.duct.cancer	0.0138912832615298	2.48718464272689e-07	TRUE	1.55777739193507e-11
RSPO3	fa4z0e	Proteins	Bile.duct.cancer	0.0647889034066428	1.01968657150299e-07	TRUE	5.05491643028868e-155
RTN4IP1	fa4z0e	Proteins	Bile.duct.cancer	0.0169312929108354	1.09377273605514e-06	TRUE	4.71720404632303e-40
RTP4	fa4z0e	Proteins	Bile.duct.cancer	0.0818129490247049	2.55952888622775e-06	TRUE	6.29729021101618e-196
S100A14	fa4z0e	Proteins	Bile.duct.cancer	0.00336936298276763	1.03897714547514e-06	TRUE	7.35808995443652e-25
S100A16	fa4z0e	Proteins	Bile.duct.cancer	0.018495763268164	2.6576898808381e-06	TRUE	2.63014610658833e-43
S100A4	fa4z0e	Proteins	Bile.duct.cancer	0.023854080797683	1.79597616366713e-08	TRUE	5.8367248580543e-19
SAA2	fa4z0e	Proteins	Bile.duct.cancer	0.0673658590736102	1.50951349730575e-06	TRUE	2.57726459395958e-160
SAA4	fa4z0e	Proteins	Bile.duct.cancer	0.0818129490247049	1.5992410254558e-08	TRUE	6.95484866591909e-198
SAR1A	fa4z0e	Proteins	Bile.duct.cancer	0.0192911993020099	2.90473507938409e-06	TRUE	4.30653678912073e-45
SARS2	fa4z0e	Proteins	Bile.duct.cancer	0.0432236731869135	7.08439602783914e-06	TRUE	2.84098455997039e-100
SAT2	fa4z0e	Proteins	Bile.duct.cancer	0.0818129490247049	1.98508878248143e-06	TRUE	3.51671478519431e-196
SBDS	fa4z0e	Proteins	Bile.duct.cancer	0.0136552141040172	1.26122668834512e-06	TRUE	1.81535163217747e-32
SCARF1	fa4z0e	Proteins	Bile.duct.cancer	0.124750721345203	2.19190583748249e-06	TRUE	4.50261082337095e-31
SCGB3A1	fa4z0e	Proteins	Bile.duct.cancer	0.0097648629978151	2.41470284344358e-06	TRUE	2.32884766655773e-23
SCO2	fa4z0e	Proteins	Bile.duct.cancer	0.0265686178574347	1.26125568382076e-06	TRUE	2.24914439843165e-62
SCUBE1	fa4z0e	Proteins	Bile.duct.cancer	0.0133755942208651	8.47115164440134e-08	TRUE	2.9079194599117e-32
SCUBE3	fa4z0e	Proteins	Bile.duct.cancer	0.0280732126068542	1.6538646011278e-05	TRUE	1.14400124406353e-63
SDCBP2	fa4z0e	Proteins	Bile.duct.cancer	0.00565690472124672	1.88224012549771e-06	TRUE	4.37558894318126e-14
SDF2	fa4z0e	Proteins	Bile.duct.cancer	0.0493404329235763	6.10908737494581e-06	TRUE	4.77760337345104e-115
SDF2L1	fa4z0e	Proteins	Bile.duct.cancer	0.030087316524045	4.69633595135627e-06	TRUE	8.60490972712736e-70
SDSL	fa4z0e	Proteins	Bile.duct.cancer	0.0818129490247049	1.65154891310892e-06	TRUE	2.40977553590073e-196
SECTM1	fa4z0e	Proteins	Bile.duct.cancer	0.0386887099039957	2.73522704979588e-06	TRUE	1.29460812279963e-29
SELE	fa4z0e	Proteins	Bile.duct.cancer	0.00771571954811166	1.71245199577004e-05	TRUE	1.08890734152118e-17
SELL	fa4z0e	Proteins	Bile.duct.cancer	0.0818129490247049	3.57069796193237e-06	TRUE	1.52357274657485e-195
SELP	fa4z0e	Proteins	Bile.duct.cancer	0.134041993340777	1.47212185533744e-06	TRUE	3.66118888022571e-106
SEMA3C	fa4z0e	Proteins	Bile.duct.cancer	0.0150206953822486	4.16220838815701e-06	TRUE	4.30378775951176e-12
SEMA3E	fa4z0e	Proteins	Bile.duct.cancer	0.0253714776853766	3.22067341231835e-06	TRUE	1.70374247373124e-180
SEMA3G	fa4z0e	Proteins	Bile.duct.cancer	0.0441276047762838	3.0547759316484e-06	TRUE	2.70959263025031e-103
SEMA4A	fa4z0e	Proteins	Bile.duct.cancer	0.0102691881317994	8.70621815511955e-06	TRUE	6.39125361360181e-71
SEMA4D	fa4z0e	Proteins	Bile.duct.cancer	0.0818129490247049	3.81636491395466e-06	TRUE	1.85121164707373e-195
SEMA5A	fa4z0e	Proteins	Bile.duct.cancer	0.0818129490247049	4.66242351350697e-06	TRUE	3.46388005168138e-195
SEMA6A	fa4z0e	Proteins	Bile.duct.cancer	0.0175599111949213	6.29005271958488e-07	TRUE	3.54219426611342e-14
SEMA6B	fa4z0e	Proteins	Bile.duct.cancer	0.00346803581551742	3.00278929594322e-06	TRUE	5.73157004111449e-25
SEPSECS	fa4z0e	Proteins	Bile.duct.cancer	0.014857042355031	4.69061351023172e-06	TRUE	1.17530019043066e-34
SERPINA1	fa4z0e	Proteins	Bile.duct.cancer	0.0818129490247049	5.48218146197713e-05	TRUE	2.58733422766583e-188
SERPINA10	fa4z0e	Proteins	Bile.duct.cancer	0.0818129490247049	1.42693875649697e-06	TRUE	1.82737287980808e-196
SERPINA3	fa4z0e	Proteins	Bile.duct.cancer	0.0814708671649438	9.59727659323831e-07	TRUE	6.93511757913125e-196
SERPINA4	fa4z0e	Proteins	Bile.duct.cancer	0.190758981290016	3.92253788732735e-08	TRUE	2.70734025980935e-49
SERPINA5	fa4z0e	Proteins	Bile.duct.cancer	0.0615386958163915	1.42565961377519e-06	TRUE	5.27328827167029e-146
SERPINB13	fa4z0e	Proteins	Bile.duct.cancer	0.0138895408466095	4.37989042999168e-06	TRUE	1.10475569499224e-97
SERPINB5	fa4z0e	Proteins	Bile.duct.cancer	0.0168899129901499	3.71784141827328e-06	TRUE	1.93937313007931e-39
SERPINE2	fa4z0e	Proteins	Bile.duct.cancer	0.0818129490247049	4.94584935683872e-06	TRUE	4.21750047703584e-195
SERPINF1	fa4z0e	Proteins	Bile.duct.cancer	0.09107182781305	1.23752993902585e-06	TRUE	1.81475086524803e-70
SERPINF2	fa4z0e	Proteins	Bile.duct.cancer	0.0356147981232113	5.70465647553742e-07	TRUE	5.90979222857426e-84
SERPING1	fa4z0e	Proteins	Bile.duct.cancer	0.351663712021005	1.01990367654332e-06	TRUE	2.2047287071575e-102
SERPINH1	fa4z0e	Proteins	Bile.duct.cancer	0.0145666936988765	2.46287314476967e-07	TRUE	6.61637174236134e-35
SF3B4	fa4z0e	Proteins	Bile.duct.cancer	0.00581599617838978	5.13945915868387e-06	TRUE	3.8558159729646e-14
SFRP4	fa4z0e	Proteins	Bile.duct.cancer	0.0156025337290501	2.23921447205928e-06	TRUE	7.0055231301333e-111
SFTPB	fa4z0e	Proteins	Bile.duct.cancer	0.0818129490247049	1.53629182356743e-06	TRUE	2.09616073781877e-196
SGK3	fa4z0e	Proteins	Bile.duct.cancer	0.0051206646710096	6.62686643905202e-07	TRUE	4.78019452366076e-13
SH3BGRL2	fa4z0e	Proteins	Bile.duct.cancer	0.00425320563051003	1.27294607619636e-06	TRUE	5.5684289505931e-31
SH3BGRL3	fa4z0e	Proteins	Bile.duct.cancer	0.0624118256628872	3.85349955358179e-06	TRUE	2.90123354046385e-147
SHANK3	fa4z0e	Proteins	Bile.duct.cancer	0.0253714776853766	7.00503399350686e-08	TRUE	5.99776707324791e-184
SHBG	fa4z0e	Proteins	Bile.duct.cancer	0.0119224022609436	6.77124908335535e-06	TRUE	5.32085529314459e-83
SHH	fa4z0e	Proteins	Bile.duct.cancer	0.00317217111148687	1.90237096023237e-06	TRUE	3.44314020471016e-23
SHMT1	fa4z0e	Proteins	Bile.duct.cancer	0.0818129490247049	8.66907548695707e-06	TRUE	3.76924258679892e-194
SIAE	fa4z0e	Proteins	Bile.duct.cancer	0.0123616647242854	8.59208384061925e-07	TRUE	1.34548927513641e-29
SIGLEC12	fa4z0e	Proteins	Bile.duct.cancer	0.241954675214327	9.73907716920934e-07	TRUE	1.74195370484567e-207
SIGLEC14	fa4z0e	Proteins	Bile.duct.cancer	0.241954675214327	6.48112387832658e-07	TRUE	1.26496971028505e-207
SIGLEC6	fa4z0e	Proteins	Bile.duct.cancer	0.184995451864379	7.38955933147364e-06	TRUE	3.81823655552884e-47
SIGLEC9	fa4z0e	Proteins	Bile.duct.cancer	0.0253714776853766	1.31721883605841e-06	TRUE	5.95933839612728e-182
SIRPA	fa4z0e	Proteins	Bile.duct.cancer	0.0253714776853766	1.02864541957703e-06	TRUE	2.97853965855757e-182
SIRPB1	fa4z0e	Proteins	Bile.duct.cancer	0.0253714776853766	2.47751216597562e-07	TRUE	2.02404691858858e-183
SIRPG	fa4z0e	Proteins	Bile.duct.cancer	0.0543501261279413	5.65925792079417e-07	TRUE	6.16804002944488e-129
SLAMF6	fa4z0e	Proteins	Bile.duct.cancer	0.0453550605517445	3.82640980131542e-06	TRUE	5.05040070122927e-106
SLAMF7	fa4z0e	Proteins	Bile.duct.cancer	0.0818129490247049	1.26204454865178e-06	TRUE	1.47041989863862e-196
SLITRK1	fa4z0e	Proteins	Bile.duct.cancer	0.00157249136331593	1.13800892925467e-06	TRUE	3.34129236617214e-12
SLITRK3	fa4z0e	Proteins	Bile.duct.cancer	0.0253714776853766	5.9788977626097e-07	TRUE	8.50319715152e-183
SLPI	fa4z0e	Proteins	Bile.duct.cancer	0.0122902816981826	2.22412443128161e-06	TRUE	3.76786378476242e-29
SMAP1	fa4z0e	Proteins	Bile.duct.cancer	0.0818129490247049	2.93690404592959e-07	TRUE	2.48360410854823e-197
SMPDL3A	fa4z0e	Proteins	Bile.duct.cancer	0.241954675214327	1.30006164810052e-05	TRUE	1.72711102051417e-205
SNAP29	fa4z0e	Proteins	Bile.duct.cancer	0.0147745312022681	6.862042353549e-07	TRUE	3.34074224178805e-35
SNCA	fa4z0e	Proteins	Bile.duct.cancer	0.0205854292250128	6.48585934108506e-07	TRUE	2.11975898919026e-16
SNPH	fa4z0e	Proteins	Bile.duct.cancer	0.0144921392874174	3.40576660221998e-09	TRUE	5.65407020735198e-35
SNX1	fa4z0e	Proteins	Bile.duct.cancer	0.0248406509933522	1.45854645802612e-06	TRUE	2.78214016594193e-58
SOD3	fa4z0e	Proteins	Bile.duct.cancer	0.175188013098166	7.75297851296477e-06	TRUE	1.15484659107141e-141
SORD	fa4z0e	Proteins	Bile.duct.cancer	0.0217324514886398	1.67531228123049e-06	TRUE	5.33083842664405e-51
SPATA20	fa4z0e	Proteins	Bile.duct.cancer	0.0818129490247049	2.39959288030364e-08	TRUE	7.58856152223251e-198
SPHK1	fa4z0e	Proteins	Bile.duct.cancer	0.00648441330216023	5.20858388382123e-09	TRUE	1.91245643313022e-16
SPHK2	fa4z0e	Proteins	Bile.duct.cancer	0.00914668409885293	4.22444086418518e-07	TRUE	2.41357902338969e-22
SPINK2	fa4z0e	Proteins	Bile.duct.cancer	0.0429929807351854	1.64725021616762e-06	TRUE	5.93609999795751e-33
SPINK6	fa4z0e	Proteins	Bile.duct.cancer	0.0818129490247049	9.03236835814269e-07	TRUE	8.66528952196754e-197
SPINK7	fa4z0e	Proteins	Bile.duct.cancer	0.0282056277388159	3.56828952596629e-07	TRUE	1.32238232405346e-66
SPINT1	fa4z0e	Proteins	Bile.duct.cancer	0.011824122838318	5.6851760494267e-08	TRUE	6.44940793054309e-86
SPINT2	fa4z0e	Proteins	Bile.duct.cancer	0.241954675214327	1.25685819161934e-07	TRUE	5.72196174988012e-208
SPINT3	fa4z0e	Proteins	Bile.duct.cancer	0.159833014336885	4.10939792724928e-07	TRUE	4.18435881261376e-129
SPOCK2	fa4z0e	Proteins	Bile.duct.cancer	0.0157004677112285	1.09745960557408e-06	TRUE	3.2559275067778e-37
SPOCK3	fa4z0e	Proteins	Bile.duct.cancer	0.0626212650824807	3.19721299822073e-06	TRUE	5.60557142156986e-148
SPON1	fa4z0e	Proteins	Bile.duct.cancer	0.0782730340836695	5.99195773319182e-06	TRUE	6.31198359804369e-186
SPON2	fa4z0e	Proteins	Bile.duct.cancer	0.0472797969413497	1.22583298808079e-05	TRUE	4.24213285523302e-109
SRA1	fa4z0e	Proteins	Bile.duct.cancer	0.0193057949515358	1.76677936005418e-09	TRUE	3.55358291974919e-46
SRGN	fa4z0e	Proteins	Bile.duct.cancer	0.0276414781611636	6.13963754659054e-08	TRUE	1.51440029737602e-65
SRI	fa4z0e	Proteins	Bile.duct.cancer	0.014675350455789	2.36302945967767e-06	TRUE	1.38498916483317e-34
SRL	fa4z0e	Proteins	Bile.duct.cancer	0.0175138187528565	3.26813130905141e-06	TRUE	6.09879265576348e-41
ST3GAL6	fa4z0e	Proteins	Bile.duct.cancer	0.241954675214327	1.01587899460673e-05	TRUE	8.29971079316292e-206
ST8SIA6	fa4z0e	Proteins	Bile.duct.cancer	0.00103397465595353	3.54496108210127e-06	TRUE	4.72724255235332e-08
STAMBPL1	fa4z0e	Proteins	Bile.duct.cancer	0.037623495165615	1.6942392362293e-06	TRUE	3.08165784139929e-88
STARD5	fa4z0e	Proteins	Bile.duct.cancer	0.0818129490247049	2.20198051058314e-08	TRUE	7.43849511584238e-198
STIM1	fa4z0e	Proteins	Bile.duct.cancer	0.00778819510415416	4.57394611463385e-08	TRUE	2.11951388110273e-19
SULT1A3	fa4z0e	Proteins	Bile.duct.cancer	0.0234196332532661	1.25407991083978e-06	TRUE	4.89799283342693e-55
SV2A	fa4z0e	Proteins	Bile.duct.cancer	0.0222421341505802	4.25072496054225e-06	TRUE	1.15539045149975e-51
SVEP1	fa4z0e	Proteins	Bile.duct.cancer	0.0828636767203304	1.14828120195928e-05	TRUE	6.14290580074867e-63
SWAP70	fa4z0e	Proteins	Bile.duct.cancer	0.0818129490247049	5.5574116553113e-06	TRUE	6.33122595227555e-195
SYK	fa4z0e	Proteins	Bile.duct.cancer	0.0115775682786171	1.42243183475039e-05	TRUE	1.99635612622904e-26
SYT11	fa4z0e	Proteins	Bile.duct.cancer	0.0128085312176774	1.21437107420292e-06	TRUE	1.55546454103913e-30
TAC1	fa4z0e	Proteins	Bile.duct.cancer	0.0242594112147283	8.00738863736156e-07	TRUE	3.76832860817652e-57
TAGLN	fa4z0e	Proteins	Bile.duct.cancer	0.00586291718069917	1.0628426945312e-07	TRUE	6.42329286286856e-15
TAGLN2	fa4z0e	Proteins	Bile.duct.cancer	0.0101011231270482	1.19383514125081e-06	TRUE	2.46418134884429e-24
TAPBPL	fa4z0e	Proteins	Bile.duct.cancer	0.0253714776853766	4.05980110421926e-07	TRUE	4.18627232376459e-183
TBCB	fa4z0e	Proteins	Bile.duct.cancer	0.00464894273982555	1.08214383672438e-05	TRUE	3.29715932022202e-11
TCEA2	fa4z0e	Proteins	Bile.duct.cancer	0.0551031514209971	1.91176616521473e-06	TRUE	4.34155792729413e-130
TCN1	fa4z0e	Proteins	Bile.duct.cancer	0.0385781809305766	1.00194519923153e-06	TRUE	1.02356845614504e-29
TDGF1	fa4z0e	Proteins	Bile.duct.cancer	0.241954675214327	1.54703189346757e-06	TRUE	2.73730537209045e-207
TEC	fa4z0e	Proteins	Bile.duct.cancer	0.0129078788488861	1.78261462339301e-06	TRUE	1.21271494334626e-30
TEK	fa4z0e	Proteins	Bile.duct.cancer	0.0852861095326888	9.62658547359588e-07	TRUE	3.25250939020823e-21
TES	fa4z0e	Proteins	Bile.duct.cancer	0.00967154562601599	1.9437800655532e-05	TRUE	6.72360364207159e-22
TESC	fa4z0e	Proteins	Bile.duct.cancer	0.0818129490247049	9.64502440795222e-07	TRUE	9.54716452469034e-197
TF	fa4z0e	Proteins	Bile.duct.cancer	0.00786760470063126	2.13728605553317e-06	TRUE	4.67597291572754e-56
TFF1	fa4z0e	Proteins	Bile.duct.cancer	0.0457292887241449	2.79874436089596e-07	TRUE	2.58670343248204e-108
TGM2	fa4z0e	Proteins	Bile.duct.cancer	0.0188391722566036	3.10872145798535e-07	TRUE	9.14267311773488e-45
TGM3	fa4z0e	Proteins	Bile.duct.cancer	0.0253714776853766	4.17244084744838e-06	TRUE	6.13978164659239e-180
TGM4	fa4z0e	Proteins	Bile.duct.cancer	0.00112883016934274	4.06397448091999e-09	TRUE	1.45067722926096e-09
THBD	fa4z0e	Proteins	Bile.duct.cancer	0.030002008897023	1.08554057654557e-06	TRUE	5.76579060240016e-185
THBS2	fa4z0e	Proteins	Bile.duct.cancer	0.126333506420307	1.82441274125316e-06	TRUE	1.65157384087226e-99
THG1L	fa4z0e	Proteins	Bile.duct.cancer	0.0678609717098797	8.61658317580112e-06	TRUE	1.70239378418587e-159
THSD1	fa4z0e	Proteins	Bile.duct.cancer	0.0818129490247049	1.93589646149987e-07	TRUE	1.81767252689343e-197
TIE1	fa4z0e	Proteins	Bile.duct.cancer	0.034422969932498	1.17755627318083e-07	TRUE	1.75372519275716e-81
TIGIT	fa4z0e	Proteins	Bile.duct.cancer	0.00234358226032417	2.31592160314951e-06	TRUE	2.61490644299684e-17
TIMP4	fa4z0e	Proteins	Bile.duct.cancer	0.0693533387329866	4.64250067798026e-07	TRUE	2.12479243052387e-53
TIRAP	fa4z0e	Proteins	Bile.duct.cancer	0.0163699522222502	1.33129745532173e-06	TRUE	3.09017594464318e-13
TK2	fa4z0e	Proteins	Bile.duct.cancer	0.00907396055011169	5.73160386423608e-07	TRUE	3.94569143593432e-22
TLR4_LY96	fa4z0e	Proteins	Bile.duct.cancer	0.200483633023149	1.01815350744676e-07	TRUE	4.39057030280715e-52
TMEM106A	fa4z0e	Proteins	Bile.duct.cancer	0.0077537303686005	6.16382848749526e-09	TRUE	2.24457419341441e-19
TMEM106B	fa4z0e	Proteins	Bile.duct.cancer	0.0241913357205409	1.06813163657873e-07	TRUE	2.14840889834952e-57
TMEM132A	fa4z0e	Proteins	Bile.duct.cancer	0.0818129490247049	5.26281094327673e-06	TRUE	5.22142271049704e-195
TMEM132B	fa4z0e	Proteins	Bile.duct.cancer	0.00854358334940137	3.65913463252057e-06	TRUE	3.05318166649315e-60
TMEM132C	fa4z0e	Proteins	Bile.duct.cancer	0.0229259636067966	3.99543997286128e-07	TRUE	3.65806759092334e-18
TMEM132D	fa4z0e	Proteins	Bile.duct.cancer	0.0253714776853766	8.15015088083026e-06	TRUE	4.02886952143934e-178
TMEM190	fa4z0e	Proteins	Bile.duct.cancer	0.0818129490247049	5.23527434125461e-07	TRUE	4.32999430335185e-197
TMEM2	fa4z0e	Proteins	Bile.duct.cancer	0.0184941413887874	4.72914871747695e-07	TRUE	6.95678810258181e-44
TNC	fa4z0e	Proteins	Bile.duct.cancer	0.0818129490247049	2.55672684173045e-06	TRUE	6.28048562025666e-196
TNFAIP3	fa4z0e	Proteins	Bile.duct.cancer	0.0317855885337857	1.59409688969318e-06	TRUE	1.717659933847e-74
TNFAIP6	fa4z0e	Proteins	Bile.duct.cancer	0.0253714776853766	1.54198920832171e-07	TRUE	1.1700459198793e-183
TNFAIP8	fa4z0e	Proteins	Bile.duct.cancer	0.0274139808252457	2.14474697718099e-07	TRUE	7.55230046857224e-65
TNFRSF17	fa4z0e	Proteins	Bile.duct.cancer	0.00664308210234683	1.30500300497276e-07	TRUE	1.06591263703019e-48
TNFRSF1A	fa4z0e	Proteins	Bile.duct.cancer	0.00601268235959476	8.79836709217813e-06	TRUE	2.14211802557313e-41
TNFRSF1B	fa4z0e	Proteins	Bile.duct.cancer	0.0108034227023437	2.36998150372466e-06	TRUE	1.0892292687811e-76
TNFSF12	fa4z0e	Proteins	Bile.duct.cancer	0.0818129490247049	4.26810180577294e-06	TRUE	2.60698948681621e-195
TNFSF14	fa4z0e	Proteins	Bile.duct.cancer	0.020947179182144	2.64094058007554e-07	TRUE	1.3717617866714e-129
TNFSF8	fa4z0e	Proteins	Bile.duct.cancer	0.0238090513554385	1.66993139337732e-06	TRUE	8.0310763840112e-56
TP53I3	fa4z0e	Proteins	Bile.duct.cancer	0.0818129490247049	8.69396477119984e-07	TRUE	8.20197214905885e-197
TPM4	fa4z0e	Proteins	Bile.duct.cancer	0.0019760998503986	3.15690775730361e-06	TRUE	1.34537218292833e-14
TPSB2	fa4z0e	Proteins	Bile.duct.cancer	0.110777525390998	1.38059159910363e-06	TRUE	1.53217548564638e-27
TPST1	fa4z0e	Proteins	Bile.duct.cancer	0.023331395446468	2.47021746630273e-06	TRUE	2.95292978898592e-18
TPST2	fa4z0e	Proteins	Bile.duct.cancer	0.0329942273680897	6.28516963044468e-08	TRUE	3.56196186734213e-78
TRDMT1	fa4z0e	Proteins	Bile.duct.cancer	0.0818129490247049	5.66181020299145e-07	TRUE	4.73025141547613e-197
TREM2	fa4z0e	Proteins	Bile.duct.cancer	0.0253714776853766	1.22064298504876e-06	TRUE	4.7695811432623e-182
TREML2	fa4z0e	Proteins	Bile.duct.cancer	0.0818129490247049	1.72192732477661e-06	TRUE	2.61764562746682e-196
TRIM3	fa4z0e	Proteins	Bile.duct.cancer	0.0194465462154053	1.98094209683232e-06	TRUE	1.22731372502097e-45
TRIP10	fa4z0e	Proteins	Bile.duct.cancer	0.00108953055086851	2.31734667685073e-07	TRUE	4.41308343725536e-09
TSG101	fa4z0e	Proteins	Bile.duct.cancer	0.0368416655333835	1.20209415755096e-05	TRUE	1.67975004977159e-84
TSTD1	fa4z0e	Proteins	Bile.duct.cancer	0.0818129490247049	1.83777817701796e-06	TRUE	2.9887681734041e-196
TWSG1	fa4z0e	Proteins	Bile.duct.cancer	0.0383713745571753	6.88868010108373e-07	TRUE	1.96582234628369e-90
TXNL4B	fa4z0e	Proteins	Bile.duct.cancer	0.0290439166425638	1.01412831529165e-07	TRUE	8.59804798641235e-69
UBASH3B	fa4z0e	Proteins	Bile.duct.cancer	0.0191056809315307	2.0998708241229e-06	TRUE	7.97809843300911e-45
UBE2F	fa4z0e	Proteins	Bile.duct.cancer	0.00650746232148035	1.42417157730582e-06	TRUE	4.37430976010877e-16
UBXN2B	fa4z0e	Proteins	Bile.duct.cancer	0.00150516020712374	2.43138783202885e-07	TRUE	4.81218969571308e-12
UCMA	fa4z0e	Proteins	Bile.duct.cancer	0.0690156933753822	3.09803571020043e-06	TRUE	1.0080025569079e-52
UGDH	fa4z0e	Proteins	Bile.duct.cancer	0.0818129490247049	4.83901585843857e-07	TRUE	3.97543131682237e-197
UGT1A6	fa4z0e	Proteins	Bile.duct.cancer	0.0283524308574182	2.41476692733896e-07	TRUE	4.95568746484779e-67
